text,label
Ya allah ole terima kasihh minta voucher qurban dah lu ambil di istiqlal #TimnasDay,positif
Alhamdulillah 3 point ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â© #TimnasDay,positif
KEREN #TimnasDay,positif
ALHAMDULILLAH MENANG LAGI #TimnasDay,positif
It's ok tetap bangga #TimnasDay,positif
3 poin untuk kelolosan ronde ke-4! #TimnasDay,positif
Beckham keren polll persib punya #timnasday,positif
lebaran full senyum! thankyouuuuuu #TimnasDay,positif
Jadi lebaran nih guys besok pembukaan khutbahnya Jemaah sholat idul adha yang berbahagia #TimnasIndonesia #TimnasDay,positif
selamat ya idul adha happy jumatan happy. Happy eid adha mubarak semua #TimnasDay,positif
Alhamdulillah indonesia menang #TimnasDay #GarudaMendunia,positif
#TimnasDay alhamdulillah mood idul adha besok bagus nih,positif
Alhamdulillah +3!!! GARUDA MENDUNIAAA!!! ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â© #TimnasDay,positif
@sambattdikk @idextratime opini orang boleh berbeda donk saya lihat aeneng banget lihat @TimnasIndonesia bermain kemarin sore walaupun kalah semoga next bisa menang yah,positif
@falwin31 @idextratime ya sdh jelas kok saya bilang seneng lihat permainan @TimnasIndonesia kemarin sore walaupun kalah. semoga next bisa menang yah,positif
@ismail_de_fahmi @idextratime opini orang boleh berbeda kan yang saya lihat itu seneng banget lihat @TimnasIndonesia sekeren itu bermain walaupun kalah semoga next bisa menang.,positif
@TaufiqMuha46356 @idextratime opini orang boleh berbeda kan semoga next bisa menang yah... emang sekeren itu sih main nya @TimnasIndonesia kemarin sore,positif
Besok lebaran full senyum #TimnasDay,positif
Alhamdulillah yaAllah #TimnasDay,positif
alhamdulillah makin daging kurban tetep enak walaupun alot #TimnasDay,positif
Teruntuk semua pemain timnas Indonesia baik yg masuk DSP maupun tidak beserta pelatih dan seluruh ofisial timnas terimakasih banyak. Kemenangan ini karena kalian semua terimakasih hadiah hari rayanya #TimnasDay,positif
kalian kerennnn #TimnasDay,positif
sidang jamaah sholat idul adha yang berbahagia #TimnasDay,positif
Alhamdulillah terima kasihhh Ya Allah 3 poin #TimnasDay,positif
alhamdulillah tiga poin. jadi pengen terharu. #timnasday,positif
ALHAMDULILLAH 3 POINT. MAU NANGIS #TimnasDay,positif
AAAAAA KEREN BGT 1-0 Indo-China #TimnasDay,positif
Horee akhirnya menang. Selamat timnas Indonesia. Sejarah! Tinggal nanti malam arab menang dari Bahrain #TimnasDay,positif
3 POINT EUYYY KEREN KALIAN BESTÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¼ÃƒÂ¯Ã‚Â¸Ã‚ÂÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â© #TimnasDay,positif
@TimnasIndonesia Bismillahirrahmanirrahim ,positif
Malam ini semua pemain tampil luar biasa. Joey membuat kerja Thom makin mudah di lini tengah Ole benar2 jadi kepingan yang selama ini kita cari Jay dan Ridho solid Justin brutal anjirr tapi semangat nya luar biasa anak muda ini. #TimnasIndonesia #timnasvsbahrain,positif
Baru ngerasa tenggorokanku kok agak nyeri ternyata terlalu kenceng teriak teriak pas nonton bola tadi once again good job Garuda walaupun melewatkan beberapa kali kesempatan but you so awesome #TimnasIndonesia #timnasday,positif
@lukmansaifuddin Hiburan di tengah huru hara negara ini. Terima kasih @TimnasIndonesia !!!,positif
@TimnasIndonesia alhamdulillahÃ¯Â¸Â,positif
@TimnasIndonesia Terima kasih Alex Pastoor dan Denny LandzaatÃ¯Â¸Â,positif
Alhamdulillah bisa lebaran dengan tenang karena udah menang - 0 #TimnasIndonesia #timnasday,positif
MOOD RIYOYOAN TERGANTUNG TIMNAS IS REAL ! SUWUN @TimnasIndonesia,positif
terimakasih mamang ALEX #TimnasIndonesia,positif
Alhamdulillah garuda +3 di rumah sendiri!! next tuntaskan Ã°Å¸â€¡Â®Ã°Å¸â€¡Â©,positif
@ElianoReijnders @TimnasIndonesia semangat elii,positif
@TimnasIndonesia Dari 6gol ini satu2nya gol yg indah,positif
@FCIIIM Klo main nih gini nas timnas @TimnasIndonesia lo defend cerdas attack jitu jadinya permainan cantik tapi ngegolin.,positif
BAGUS seneng dengernya sekarang jadi fokus mereka hanya satu: an all-out do or die mentality and die-hard passion for Indonesia against Bahrain in GBK. #TimnasIndonesia #KitaGaruda,positif
@whatuname8 @idextratime dulu ngga lihat yang kita kalah skor 4 - 0 baru lihat yang skor 0 - 0 aja di GBK dan nggak tahu seneng aja lihat permainan @TimnasIndonesia kemarin sore dan tampil semoga tampil lebih baik saat lawan Bahrain.,positif
@AndruLimba @idextratime ya opini orang berbeda - beda kan saya sukak saja lihat permainan @TimnasIndonesia kemarin sore dan lebih baik lagi tampil saat lawan Bahrain yah...,positif
Seandai kemenangan ini masih dirayakan bersama coach shin taeyong #TimnasIndonesia #TimnasDay,positif
Respect patrick!! Terima kasih 3 poin #TimnasIndonesia,positif
@SeputarMadrid @TimnasIndonesia Kaka Ricky patut d notice dan layak untuk d coba d next match,positif
Terima kasih para pemain hari ini selamat garuda,positif
@TimnasIndonesia Alhamdulillah 3 poin Ã°Å¸â€¡Â®Ã°Å¸â€¡Â©,positif
@TimnasIndonesia Gara gara Kaka Ricky smile indo menang. Ayo kak kev suruh Kaka Ricky senyum sebelum lawan China sama jepang,positif
@Persija_Jkt @TimnasIndonesia Cowo kita semua keren yaa,positif
@Kiev_anka @yhi2e @TimnasIndonesia Si bro kuat bgt feelingnya pantes bro nolak jadwal hari ini,positif
Alhamdulillah akhirnya bisa Lebaran penuh harapan dan kegembiraan Tim Garuda matur nuwun,positif
@enola_fille @TimnasIndonesia awokawokawok bahrain kalah sama negra yang gaji guru nya rendah banget ,negatif
@krruraa @TimnasIndonesia Asli gesturenya bapak ini bully-able terus ,negatif
@bobybob2015 @TimnasIndonesia wibu minggir bangsat,negatif
YAALLAHH BANGGA BANGET PINYA TIMNAS JAGO #TimnasDay,negatif
Mess ga jd debut di GBK #TimnasDay,negatif
Tipis aje...biar pada jengkel..#TimnasDay,negatif
Gatot kaca benerÃƒâ€šÃ‚Â² ngerubuhin tembok china #TimnasDay,negatif
Bunga utang Indonesia ke cina gak dinaikin kan #TimnasDay,negatif
jujur kalau bukan karena tendangan penalti pasti sulit untuk Indonesia menang. rapat banget formasi China ditambah lini depan nya juga kurang membantu ada saat dimana ole sendirian bawa bola. tapi syukurlah dapat tendangan penalti dan berhasil masuk gawang #TimnasDay,negatif
MENYALA TIMNASKU ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â© #TimnasDay #GarudaMendunia,negatif
INDONESIA MENANG ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â© #TimnasDay,negatif
Gabisa nyalahin mees nih hati-hati buat pemain yang lain takut disalahin#TimnasDay,negatif
Alhamdulillah senang banget Indonesia memang tapi ada sedih nya mees blm bisa debut di GBK #TimnasDay,negatif
ternyata grup naga bukan penguasa dunia #TimnasDay,negatif
Jujur kecewa sm Justin kok ga terlihat kengototannya #TimnasDay,negatif
Trio belakang emang gacor parah #TimnasDay,negatif
MANTAP ABANG ABANG #TimnasDay,negatif
Idzes Ridho Hubner pantang diganti broooo #TimnasDay,negatif
Cihuuuy deg2an bgt td ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â #TimnasDay,negatif
Bagi gua akun instagram orang bahrain yg hina lagu Indonesia Raya. #TimnasDay #TimnasIndonesia please,negatif
Kalo tadi ole gagal pinalti pasti dia nyesel bgt yg harusnya kita bisa menang but he did it so well #TimnasDay,negatif
Timnas kita boleh menang lawan China tapi Nikel dan tambang lainnya kita masih dikeruk sama China. #TimnasDay #Oligarkikucluk #AntekAsing,negatif
Nangis cikkkkkk #TimnasDay,negatif
gak ada paes jd sampe lupa nontonin reaksi pak muh #TimnasDay,negatif
Dibanding timnas asuhan STY memang benar2 kelihatan ada penurunan kualitas. Dan spt ada pemain titipan yg sudah benar2 dibawah perform tapi dipertahankan sampai menit 80.. melawan bahrain dikandangnya kita menguasai lapangan dan di China kita juga menguasai #TimnasDay,negatif
Males anj ada labubu #TimnasDay,negatif
dah dah pada tidur kata gua mah besok kesiangan lu pada #TimnasDay,negatif
Dik Ole ngapain nepuk2 bahu pak Prab #TimnasDay,negatif
galau belakangan mas #TimnasDay,negatif
anjir itu presiden le maen tepokÃƒâ€šÃ‚Â² ae #TimnasDay,negatif
tuh pemain indo selesai main langsung masuk aja udh CAPEK woyyy!! #TimnasDay,negatif
tanak airku gak pernah gagal bikin merinding #TimnasDay,negatif
Coba presidennya ganjar bukan wowo #TimnasDay,negatif
Pesona nathan &amp; rafael kenapa jadi berkurang gini #timnasday,negatif
Btw mukanya ivar tadi gamood bt bgt tdi pas nyanyi tanah airku #TimnasDay,negatif
Yang buruk dari laga timnas malam ini ada adalah cuma kamera vision+. Ngga ngerti timing ngeswitch gambar. Goblok #TimnasDay,negatif
SIAP NYANTE SAMPE NEGRI CHINAA CUYY SOKIIINNN #TimnasDay,negatif
ini kenapa jadi pada mintain jersey deh #TimnasDay,negatif
Ngakak bgt baca rep ada yg bilang besok se-Indonesia pesta nyembelih sapi dan kambing untung menang klo kalah jadi mutilasi massal #TimnasDay,negatif
Banyak BANGET poster minta jersey yaa.. Jelek banget #TimnasDay,negatif
:besok daging korban berasa renyah#TimnasDay,negatif
Hari ini aku sibuk bgt ada mv enha dan timnasday serta malam takbirrr,negatif
Sinyal jelek di GBK #TimnasDay,negatif
#TimnasDay #GarudaMendunia ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â¨ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â³: anjinggg kalah awas lo ya besok suku bunga utang lu gw naikin ,negatif
Paes kok ga ikut keliling ya #TimnasDay,negatif
Sepele banget China #TimnasDay,negatif
Menang tp ga puas sm lini depan berapa kali peluang emas td? kek pd ga PD ragu2 giliran ada yg PD BGT malah over #timnasday,negatif
Emil audero nih gacor poll ya #TimnasDay,negatif
Malam ini Mees gagal debut lagi di GBK semoga dilain waktu dan kesempatan bisa liat km debut main di GBK ya. Sebenarnya sedih gak liat km debut main di Indonesia malam ini tp aku akan selalu nunggu waktu itu kok #TimnasDay,negatif
nooo way wajah naya kesorot tv merasa bersalah euy liatnya #TimnasDay,negatif
media indo ga tau privasi bgt naya anak diks disorot #TimnasDay,negatif
GOKILLLL #TimnasDay,negatif
indo menang brati indo baik china yg jahat #TimnasDay,negatif
Kok orang orang di gbk bisa langsung upload sih Kok ada sinyal? Aku kemaren gada sinyal sama sekali #TimnasDay,negatif
masih kaget naya anak kevin diks disorot di tv #TimnasDay,negatif
HAPPY TP AGAK KURANG ENJOY NONTONNYA DAH #TIMNASDAY gw terganggu org org BERISIK,negatif
AOWKAOWKAOWKAWOAKWOWAK sudah ku duga pasti ada yang kepanasan #TimnasDay,negatif
Penampilan #TimnasDay kurang greget gak kelihatan permainan &amp; penguasaan Bolanya?,negatif
AHH BANGGA BANGET SAMA TIMNASSSS #TimnasDay,negatif
DILARANG MENANG DI GBK KECUALI BANG JEPANG #TimnasDay,negatif
@idextratime Terbukti lg... Emang yg berhutang selalu lebih galak dari yg ngasih hutang! #TimnasDay,negatif
China kemakan omongannya sendiri. Di spanduk sombongin Timnas China bakal susah dijebol layaknya Tembok Besar China. Eh sekali bobol dari Indonesia langsung runtuh dah itu tembok wkwkwk #TimnasDay,negatif
Kambuaya gaada obeng #TimnasDay,negatif
Makin berat buat tetangga ngejar ranking FIFA Timnas Indonesia #TimnasDay #GarudaMendunia,negatif
Gua yakin di menit 89 pemain china udah mau nangis kaki udah berat pikiran udah jangan dulu selesai . #TimnasDay,negatif
Jadi ternyata Timnas Indonesia sudah pernah: - menggagalkan timnas sepak bola Korea Selatan masuk Olimpiade - menggagalkan timnas sepak bola China masuk World Cup - menyebabkan dipecatnya beberapa pelatih timnas sepak bola negara lawannya #TimnasDay #TimnasIndonesia,negatif
Dadah Bahrain &amp; China Selamat kalian telah menerima balasan dari tindakan tidak sportif kalian terhadap Timnas Indonesia. Itulah karma yg kalian dapat ketika menanggap remeh doa fans Indonesia yg tersakiti #TimnasDay,negatif
Kekalahan melawan china dan gagal meraih kemenangan atas bahrain di leg 1 memang sakit banget kalau di ingat dari awal memang targetnya lolos ronde ke 4 and we did it guys ÃƒÂ¯Ã‚Â¸Ã‚Â next round kita sama2 berdoa agar Timnas makin solid dan kita akan ke piala dunia 2026 ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â© #TimnasDay,negatif
kenapa ya WIBU itu paling alergi dengan hal baik negara ini termasuk paling ga suka juga kalo King Indo win Timnas Indo berprestasi saat #TimnasDay apa karena udh dibayar oleh pemerintah Dai Nippon /eh,negatif
Jujur postingannya merusak momentum bisa gak just rayain aja Bro satu ini susah sekali mengapresiasi jasa orang lain dikira nahan imbang Arab Saudi di kandang Arab dan Australia gampang kali ya pdhal saat itu skuadnya blm sekomplit saat ini #TimnasDay #GarudaMendunia,negatif
Mending jangan jumawa utang kita masih banyak. #TimnasDay,negatif
TimnasDay indo maennya jelek ngga full pressing. @GiveRep,negatif
kemungkinan ind d round 4 ketemu iraq Qatar oman waduch waduxh waduh #TimnasDay,negatif
@unmagnetism saya salah satu yg gak mau urus private life pemain diluar lapangan. yg penting pekerjaannya sbg soccer player tdk terganggu tetap berdedikasi di lapangan &amp; gak melakukan tindakan kriminal/melawan hukum. gak ada alasan buat saya ngurus &amp; ikut campur ranah pribadi mrk. #TimnasDay,negatif
T4i kucing Towel... &amp; dia mulai berbalik 180 degree krn STY sudah berhasil disingkirkan tinggal skrg mulai jilat bonga2 mengais merapat lagi ke Federasi Sialnya ditongolkan trs tv O. on Kompes. Lehernya makin gemuk. Jepang. #TimnasDay,negatif
jepang sprintnya gacor bgt ajg #TimnasDay,negatif
GAUSAH SERIUS GITU LAH BANGG JEPANG #TimnasDay,negatif
Skripsian pusing nonton bola lebih pusing #TimnasDay,negatif
Kebiasaan saat main bola diwaktu mau sholat magrib dan isya indonesia selalu kalah. Beda sama kemarin waktu lawan china dimulai ba'da isya jadi jongjon nonton na ge! #TimnasDay,negatif
emang kalo lagi reuni ada sedih sedihnya gitu #TimnasDay,negatif
GW Kate juga ape Jangan dah lu para pejabat jamuan2 pencitraan Ampe kasih barang2 mahal Jadi apes timnas. Terlepas yg diadepin sinipon #TIMNASDAY #GarudaMendunia,negatif
 Pemain kita ga diberi berpikir.. #TimnasDay,negatif
Jepang edan bikinn lemess parahh #TimnasDay,negatif
Emil kedip dikit disamper bang jepun #TimnasDay,negatif
Gak sanggup nonton Timnas ditinggal bentar udah 5-0 aja #TimnasDay,negatif
SIALLL GUE DEGDEGAN PARAHHH#TimnasDay,negatif
kubo keluar endo yang masuk ANYING #TimnasDay,negatif
Kutukan rolex anjir balikin tuh rolex ya. #TimnasDay,negatif
ADUH KAPTEN KITA #TimnasDay,negatif
eh tengokin kiper jepang takutnya dia ketiduran #TimnasDay,negatif
Jebol gawang Emil? Mimpi kali *bergaya seperti Ole* #TimnasDay,negatif
itu kepala ketiban bokong sakit woilah #timnasday,negatif
BANG JAY JANGAN CEDERA DULU #TimnasDay,negatif
Bang Jayyyyy nooooo #TimnasDay,negatif
Bisa gk sih Kubo diganti aja ama Maruko chan atau Suneo sekalian yg lain diganti ama Nobita aja. Kaga sanggup lagi gw nonton pemain Indo babak belur #GarudaMendunia #TimnasDay,negatif
Mending berhenti nonton dehh gue dah sesak duluan #TimnasDay,negatif
Kubo ngapa baru out sih. Harusnya dari menit pertama kagak usah ikut main #TimnasDay,negatif
Jay please jgn cidera takut bgt #TimnasDay,negatif
4 sehat 5 kebobolan lagi #TimnasDay,negatif
jepang bilek: jangan lu kira lu udah merdeka ya #TimnasDay,negatif
Klub Inggris kalah dibela Timnas kalah dihujat #TimnasDay #JPNvIDN,negatif
Bamgsattt dah dibantai gini malah makin kocak asbunnya orang orang #TimnasDay,negatif
Siapa yg pantas disalahkan Indonesia sementara tertinggal 0-5 dari Jepang? #TimnasIndonesia #TimnasDay #GarudaMendunia,negatif
Bang jepang bisa gak sih mainnya jangan ngotot gitu udah 5-0 juga #TimnasDay,negatif
Jepang masih terlalu kuat untuk Indonesia. #TimnasDay #TimnasIndonesia,negatif
yang nyalahin mees mulu coba lah turun kelapangan apa ga engap engapan lo ngadepin jepang gue yang nonton dari rumah aja rasanya ngos ngosan anjir #TimnasDay,negatif
MAMPUSSSS KALAH KAU CINA MAMPUSSSSSSSS #TimnasDay,negatif
GWWW BANGGA BGTTTT #TimnasDay,negatif
KENAPA GA TARIK KUBO DARI MENIT 1 COACHHH MORI MORI #TimnasDay,negatif
Awas jgn ada yg hujat pemain ye kasian mreka udh cape dibantai dilapangan jgn sampe dibantai pula di sosmed #TimnasDay,negatif
Padahal Jepang lagi krisis beras.. #TimnasIndonesia #TimnasDay #JPNIDN #AsianQualifiers,negatif
TERLIHAT PEMAIN KITA LELAH #TimnasDay,negatif
Kasian emil woii ga dikasih napas #TimnasDay,negatif
rapet banget yak bjir#TimnasDay,negatif
EMIL BABAK BELUR #TimnasDay,negatif
ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â©selaaaaaamat garudaaaa #TimnasDay,negatif
aku nangissss #TimnasDay,negatif
bekham banting tulang #TimnasDay,negatif
Aura penjajah nya kentel bgt #TimnasDay,negatif
Sumpah kenapa gitu melonto semua #TimnasDay,negatif
verdonk mana dah ko ga dimainin ya? #TimnasDay,negatif
LAMA2 KOTAK PENALTI INDONESIA AK PAGER I #TimnasDay,negatif
Jepang ni makan apa yaa gesit banget heran #timnasday,negatif
Bpk ku blg kipernya udh jago cuma pertahanannya yg kurang #TimnasDay,negatif
Kang emil udah mulai lemes nepis bola #TimnasDay,negatif
mees bolong mulu daritadi #TimnasDay,negatif
niat nonton nyambi nugas ben gak stress malah tambah stress #TimnasDay,negatif
EMIL MANTAP!!! JANGAN SAMPE 1/2 LUSIN MIILL #TimnasDay,negatif
Kebiasaan Garuda #TimnasDay kalau lagi terbang terlalu tinggi bakal dibikin HUMBLE membumi sedalam dalamnya.,negatif
gue capek nontonnya tapi masih mau nonton tp gasanggup liat timnas dibantai terus ih gimana si #TimnasDay,negatif
Bang udh banggg kasian dik indo#TimnasDay,negatif
Karunya kiperna. #TIMNASDAY,negatif
Halah haye pake ilang bola #TimnasDay,negatif
Puyeng timnase #TimnasDay,negatif
Stop ngehujat pemain woii lu galiat lawan indo siapee #TimnasDay,negatif
dah cape banget gw nonton nya ya Allah #TimnasDay,negatif
jantung selalu ga aman kalo liat jepang #TimnasDay,negatif
Gosah pada nyalahin pemain wey ini lawan Jepang #TimnasDay,negatif
gw kalo jadi kiper indo dah ngamuk anjrot kaga dikasih nafas ama bang jepang #TimnasDay,negatif
Ni serangan bertubi2 sih. Untung emil bs nangkis #TimnasDay,negatif
GOOD SAVE EMILLLLL aku tau kamu frustasi krn kebobolan banyak tp masih bisa main epik goks gak salah bapakmu sombong #TimnasIndonesia #TimnasDay #Timnas,negatif
tiap refresh #TimnasDay yang keluar jepang lagi ngegolin muluu,negatif
udahann kak jepang udah malu bgt ini jgn sampe 6-0 #TimnasDay,negatif
STRESS MUAL BGT NONTONNYA#TimnasDay,negatif
Gua kesian banget sama Emil dia gabisa tenang wkwkwkk napas bentar udah keserang lagi napas bentar udah masuk kotak pinalti lagi #TimnasDay,negatif
gausa marah2 :) org lawan lu jepang anjir terlalu op #TimnasDay,negatif
jepang target goalnya berapa si? udah segitu banyaknya aja muka masih aja kusut dan serius ÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂÃƒÂ¯Ã‚Â¸Ã‚Â #TimnasDay,negatif
jatuh bangun kang mulÃƒÂ¢Ã¢â€šÂ¬Ã‚Â #TimnasDay,negatif
Jadi teringat Perang Uhud. Awalnya pasukan muslim menang. Tapi saat perang belum berakhir mereka udah keburu berburu harta rampasan perang. Jadinya terlena dan lengah saat ada serangan dari musuh. Jadinya kalah telak. #TimnasDay,negatif
Ga sanggup nonton timnas di pertandingan ini #TimnasDay,negatif
Langit pun menangis #TimnasDay,negatif
Teringat kita pernah di bantai oleh Bahrain.sekarang Bahrain di bikin pesakitan oleh timnas suatu saat Jepang juga demikian.. #TimnasDay,negatif
Timnas jepang ga ada niatan ngasih goal hiburan gitu #TimnasDay,negatif
Ah nonton ini bikin gue susah napas anjir. #TimnasDay,negatif
Selain timnas jepang yang overpower timnas Indo terlalu ampas untuk sekelas jebolan Eropa #TimnasDay,negatif
NJIRR PREDIKSI GUE BENEE DONGGG #TimnasDay,negatif
Bangg lu ga puas kah sama 5 gol.. #TimnasDay,negatif
ini kalo gak di tahan emil udah pasti 10-0 #TimnasDay,negatif
Buat apasih ganti pemain si Jepun #TimnasDay,negatif
Klo lg kya gini kangen lemparan kedalam Arhan #TimnasDay,negatif
Kasian debut emil kali ini syusah sekali lagi SUSAH #TimnasDay,negatif
Lini pertahanan Indonesia digempur terus. Lini tengah sudah tidak mampu mengimbangi permainan Jepang. Apakah tidak ada opsi lagi merubah skema? #TimnasDay,negatif
macino stop plis santai aja udah 5-0 mau sampe brp lagi #TimnasDay,negatif
alamat ngga jadi proklamasi kita yg ada malah dihabisi #TimnasDay,negatif
Ini jepang gagal gol sedih amat udah 5-0 lho bang santai aja #TimnasDay,negatif
Ngeselinnya tuh gini kalo kebobolan kali ini lebih banyak di banding2in sama coach sebelumnya giliran menang di puji2.. brengsek emang #TimnasDay,negatif
kiper jepang gabut ya tolong dikasih kerjaaan #TimnasDay,negatif
Cape deh #TimnasDay,negatif
udah gak semangat nontonnya hufttt #TimnasDay,negatif
Indonesia 5-0 sedangkan dua tim yang udah kesingkir masih 0-0 kesenjangan apa iniiii #TimnasDay,negatif
0-5 untuk #TimnasDay hari ini. Ini jepun lagi latian sama tim tarkam kah ?? @GiveRep,negatif
Tolong Bang Jepang dikeluarin aja Pain Akatsuki #TimnasDay,negatif
emil berasa dibully sama jepang itu #TimnasDay,negatif
terbukti 100% mentalitas pembully mengakar di masyarakat indonesia #TimnasDay,negatif
Statistik #TimnasDay malam ini. Duel bola: selalu kalah Tempo permainan: amburadul Individual: baik Penguasaan: nothing to lose ,negatif
Kasian jepang klo klah di kandang sendiri bakal harakiri mrk semua. #TimnasDay,negatif
maluuuuu #TimnasDay,negatif
Astaghfirullahh... #TimnasDay,negatif
EH UDAHAN AJA GAK SIH YA ALLAH #TimnasDay,negatif
Nyengir luu #TimnasDay,negatif
Astagfirullah kebobolan lagi #TimnasDay,negatif
Ni smpe pemain indo lino belakang tengah depan uda g berkutik ni emil uda capek bgt tuh dg bnyak tendangan ke gawang #TimnasDay,negatif
